ID,DataYear,ReportingStatus,GrossFloorArea,TotalGHGEmissions,GHGIntensity,NumberOfBuildings,ChicagoEnergyRating,ENERGYSTARScore,ElectricityUse,NaturalGasUse,DistrictSteamUse,DistrictChilledWaterUse,AllOtherFuelUse,SiteEUI,SourceEUI,WeatherNormalizedSiteEUI,WeatherNormalizedSourceEUI,ImputedFields,GHGIntensityPercentileGrade,GHGIntensityLetterGrade,EnergyMixWeightedPctSum,EnergyMixPercentileGrade,EnergyMixLetterGrade,index,SubmittedRecordsPercentileGrade,MissingRecordsCount,SubmittedRecordsLetterGrade,AvgPercentileGrade,AvgPercentileLetterGrade,NeighborsElectricityUse,NeighborsNaturalGasUse,NeighborsTotalGHGEmissions,neighbors_electricity_use_kbtu_x,neighbors_natural_gas_use_kbtu_x,neighbors_total_ghg_emissions_metric_tons_co2e_x,neighbors_electricity_use_kbtu_y,neighbors_natural_gas_use_kbtu_y,neighbors_total_ghg_emissions_metric_tons_co2e_y
250154,2016,Submitted,184535.0,1658.9,9.0,2.0,,,2331384.1,23141686.6,,,,138.0,171.3,152.7,184.7,,41.04002992891881,C,9.152348091272716,3.05483989694516,F,2371,100.0,0.0,A,31.74195092323747,D,,,,,,,,,
118776,2016,Submitted,194481.0,2715.5,14.0,1.0,,,14732190.3,5900998.976172647,,,,75.8,237.9,74.5,234.0,NaturalGasUse,14.104002992891878,F,71.40045149012828,87.78064041221936,A,786,100.0,0.0,A,52.164257661333686,C,,"[{""building_id"": ""16300"", ""weight"": 0.37174, ""building_name"": ""Building 16300""}, {""building_id"": ""20444"", ""weight"": 0.35652, ""building_name"": ""Building 20444""}, {""building_id"": ""20008"", ""weight"": 0.27175, ""building_name"": ""Building 20008""}]",,,"[{""building_id"": ""16300"", ""weight"": 0.37174}, {""building_id"": ""20444"", ""weight"": 0.35652}, {""building_id"": ""20008"", ""weight"": 0.27175}]",,,"[{""building_id"": ""16300"", ""weight"": 0.37174}, {""building_id"": ""20444"", ""weight"": 0.35652}, {""building_id"": ""20008"", ""weight"": 0.27175}]",
175953,2018,Submitted,150000.0,1467.4,9.8,1.0,3.5,73.0,6062530.3,8637861.4,,,,98.0,173.6,95.6,169.9,,29.61357890935355,D,41.24060381329839,62.069970845481045,B,1979,100.0,0.0,A,49.6347777928692,C,,,,,,,,,
250173,2015,Submitted,94322.0,1116.0,11.8,1.0,,78.0,4443628.0,4197236.0,,,,91.6,194.7,95.2,198.4,,36.79682329583058,D,51.42573705592404,61.20973044049967,B,2378,100.0,0.0,A,52.88230382411516,C,,,,,,,,,
100674,2017,Submitted,228897.0,933.3,4.1,2.0,,99.0,2564975.0,8642221.0,,,,49.0,74.8,52.6,78.7,,93.76822157434404,A,22.88685769393165,24.38326778691455,D,41,100.0,0.0,A,66.63741790193784,B,,,,,,,,,
251403,2018,Exempt,61600.0,809.5713949335695,,1.0,,,2714807.210978884,6580600.757710814,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,29.205896289042272,41.42857142857142,C,2544,83.33333333333334,1.0,A,,,"[{""building_id"": ""16008"", ""weight"": 0.45844, ""building_name"": ""Building 16008""}, {""building_id"": ""10275"", ""weight"": 0.31928, ""building_name"": ""Building 10275""}, {""building_id"": ""17760"", ""weight"": 0.22228, ""building_name"": ""Building 17760""}]","[{""building_id"": ""16008"", ""weight"": 0.45844, ""building_name"": ""Building 16008""}, {""building_id"": ""10275"", ""weight"": 0.31928, ""building_name"": ""Building 10275""}, {""building_id"": ""17760"", ""weight"": 0.22228, ""building_name"": ""Building 17760""}]","[{""building_id"": ""16008"", ""weight"": 0.45844, ""building_name"": ""Building 16008""}, {""building_id"": ""10275"", ""weight"": 0.31928, ""building_name"": ""Building 10275""}, {""building_id"": ""17760"", ""weight"": 0.22228, ""building_name"": ""Building 17760""}]","[{""building_id"": ""16008"", ""weight"": 0.45844}, {""building_id"": ""10275"", ""weight"": 0.31928}, {""building_id"": ""17760"", ""weight"": 0.22228}]","[{""building_id"": ""16008"", ""weight"": 0.45844}, {""building_id"": ""10275"", ""weight"": 0.31928}, {""building_id"": ""17760"", ""weight"": 0.22228}]","[{""building_id"": ""16008"", ""weight"": 0.45844}, {""building_id"": ""10275"", ""weight"": 0.31928}, {""building_id"": ""17760"", ""weight"": 0.22228}]","[{""building_id"": ""16008"", ""weight"": 0.45844}, {""building_id"": ""10275"", ""weight"": 0.31928}, {""building_id"": ""17760"", ""weight"": 0.22228}]","[{""building_id"": ""16008"", ""weight"": 0.45844}, {""building_id"": ""10275"", ""weight"": 0.31928}, {""building_id"": ""17760"", ""weight"": 0.22228}]","[{""building_id"": ""16008"", ""weight"": 0.45844}, {""building_id"": ""10275"", ""weight"": 0.31928}, {""building_id"": ""17760"", ""weight"": 0.22228}]"
222150,2016,Submitted,175279.0,1039.4,5.9,1.0,,93.0,2600954.3,10542663.1,,,,75.0,109.7,82.9,118.1,,78.82528993640105,B,19.78872498221076,15.9735001840265,F,2016,100.0,0.0,A,55.80204504181113,C,,,,,,,,,
105011,2016,Submitted,52237.0,379.8,7.3,1.0,,59.0,1748145.4,1083477.2,,,,54.2,126.9,57.4,135.3,,61.95286195286195,B,61.73652519936803,79.68347442031651,B,461,100.0,0.0,A,72.84982074455758,B,,,,,,,,,
251753,2018,Exempt,124553.0,1547.9861753571254,,1.0,,,7812887.136574625,3912192.7379075857,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,66.63397793628803,87.23032069970846,A,2869,87.5,1.0,A,,,"[{""building_id"": ""14116"", ""weight"": 0.33651, ""building_name"": ""Building 14116""}, {""building_id"": ""13016"", ""weight"": 0.33525, ""building_name"": ""Building 13016""}, {""building_id"": ""16753"", ""weight"": 0.32824, ""building_name"": ""Building 16753""}]","[{""building_id"": ""14116"", ""weight"": 0.33651, ""building_name"": ""Building 14116""}, {""building_id"": ""13016"", ""weight"": 0.33525, ""building_name"": ""Building 13016""}, {""building_id"": ""16753"", ""weight"": 0.32824, ""building_name"": ""Building 16753""}]","[{""building_id"": ""14116"", ""weight"": 0.33651, ""building_name"": ""Building 14116""}, {""building_id"": ""13016"", ""weight"": 0.33525, ""building_name"": ""Building 13016""}, {""building_id"": ""16753"", ""weight"": 0.32824, ""building_name"": ""Building 16753""}]","[{""building_id"": ""14116"", ""weight"": 0.33651}, {""building_id"": ""13016"", ""weight"": 0.33525}, {""building_id"": ""16753"", ""weight"": 0.32824}]","[{""building_id"": ""14116"", ""weight"": 0.33651}, {""building_id"": ""13016"", ""weight"": 0.33525}, {""building_id"": ""16753"", ""weight"": 0.32824}]","[{""building_id"": ""14116"", ""weight"": 0.33651}, {""building_id"": ""13016"", ""weight"": 0.33525}, {""building_id"": ""16753"", ""weight"": 0.32824}]","[{""building_id"": ""14116"", ""weight"": 0.33651}, {""building_id"": ""13016"", ""weight"": 0.33525}, {""building_id"": ""16753"", ""weight"": 0.32824}]","[{""building_id"": ""14116"", ""weight"": 0.33651}, {""building_id"": ""13016"", ""weight"": 0.33525}, {""building_id"": ""16753"", ""weight"": 0.32824}]","[{""building_id"": ""14116"", ""weight"": 0.33651}, {""building_id"": ""13016"", ""weight"": 0.33525}, {""building_id"": ""16753"", ""weight"": 0.32824}]"
101748,2017,Submitted,1343438.0,12495.9,9.3,1.0,,88.0,67066170.0,1802077.0,,,,51.3,158.2,51.3,158.2,,35.860058309037896,D,97.38329770467368,97.92634966035035,A,142,100.0,0.0,A,67.1005690186591,B,,,,,,,,,
173658,2018,Submitted,92454.0,690.1,7.5,1.0,4.0,72.0,3073577.4,3366590.3,,,,69.7,131.3,67.1,126.9,,54.67677862044059,C,47.725114363093375,70.466472303207,B,1687,100.0,0.0,A,65.5249782315031,B,,,,,,,,,
103632,2018,Submitted,2200000.0,48664.0,22.1,1.0,4.0,64.0,201603513.3,284748884.2,,,,221.1,392.5,221.2,392.8,,4.803178042614661,F,41.45214752436787,62.21574344023323,B,360,100.0,0.0,A,37.28788639740063,D,,,,,,,,,
102460,2014,Submitted,1211750.0,10297.0,8.5,1.0,,,42942145.0,31928824.0,,,,62.0,139.0,58.0,135.0,,90.83333333333331,A,57.35486741196043,49.79423868312757,C,286,100.0,0.0,A,75.33436213991769,B,,,,,,,,,
103653,2016,Submitted,1883966.0,29056.1,15.4,1.0,,49.0,144127042.6,4706927.2,,42512412.3,,101.6,265.4,101.8,269.8,,11.33557800224466,F,97.54010128211355,97.53404490246596,A,371,100.0,0.0,A,54.68140696210871,C,,,,,,,,,
132904,2017,Submitted,91200.0,1188.4335117248077,,1.0,,,6666716.351477987,258210.92000000007,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,96.2712832947213,97.42581337146945,A,959,87.5,1.0,A,,,"[{""building_id"": ""17331"", ""weight"": 0.33686, ""building_name"": ""Building 17331""}, {""building_id"": ""15534"", ""weight"": 0.33686, ""building_name"": ""Building 15534""}, {""building_id"": ""19728"", ""weight"": 0.32627, ""building_name"": ""Building 19728""}]","[{""building_id"": ""17331"", ""weight"": 0.4, ""building_name"": ""Building 17331""}, {""building_id"": ""15534"", ""weight"": 0.4, ""building_name"": ""Building 15534""}, {""building_id"": ""20702"", ""weight"": 0.2, ""building_name"": ""Building 20702""}]","[{""building_id"": ""17331"", ""weight"": 0.33686, ""building_name"": ""Building 17331""}, {""building_id"": ""15534"", ""weight"": 0.33686, ""building_name"": ""Building 15534""}, {""building_id"": ""19728"", ""weight"": 0.32627, ""building_name"": ""Building 19728""}]","[{""building_id"": ""17331"", ""weight"": 0.33686}, {""building_id"": ""15534"", ""weight"": 0.33686}, {""building_id"": ""19728"", ""weight"": 0.32627}]","[{""building_id"": ""17331"", ""weight"": 0.4}, {""building_id"": ""15534"", ""weight"": 0.4}, {""building_id"": ""20702"", ""weight"": 0.2}]","[{""building_id"": ""17331"", ""weight"": 0.33686}, {""building_id"": ""15534"", ""weight"": 0.33686}, {""building_id"": ""19728"", ""weight"": 0.32627}]","[{""building_id"": ""17331"", ""weight"": 0.33686}, {""building_id"": ""15534"", ""weight"": 0.33686}, {""building_id"": ""19728"", ""weight"": 0.32627}]","[{""building_id"": ""17331"", ""weight"": 0.4}, {""building_id"": ""15534"", ""weight"": 0.4}, {""building_id"": ""20702"", ""weight"": 0.2}]","[{""building_id"": ""17331"", ""weight"": 0.33686}, {""building_id"": ""15534"", ""weight"": 0.33686}, {""building_id"": ""19728"", ""weight"": 0.32627}]"
102532,2016,Submitted,367669.0,9327.4,25.4,1.0,,50.0,33997011.0,57630025.3,,,,249.2,454.9,260.2,466.5,,3.853348297792735,F,37.10368944891869,45.086492454913504,C,289,100.0,0.0,A,29.96127113086177,D,,,,,,,,,
256080,2018,Submitted,384903.0,1784.0,4.6,45.0,4.0,95.0,8276611.2,7664697.9,,,,41.4,81.1,40.4,80.1,,90.93535572408813,A,51.91926929012373,75.8600583090379,B,3424,100.0,0.0,A,85.81170118565922,A,,,,,,,,,
256410,2018,Submitted,303863.0,9553.7,31.4,1.0,1.0,,40277499.9,53712402.6,,,,309.3,556.7,306.8,547.3,,1.7695919104369722,F,42.85300742811175,64.05247813411079,B,3439,100.0,0.0,A,36.5057872088628,D,,,,,,,,,
254227,2022,Submitted Data,50000.0,506.7,10.1,1.0,1.0,,2284859.6,3519968.9,0.0,0.0,,116.1,201.9,119.0,204.1,,12.941176470588232,F,39.36136270003498,59.47965679490728,C,3250,100.0,0.0,A,40.26245095325703,C,,,,,,,,,
105991,2018,Exempt,101800.0,1319.0475756993244,,1.0,,,5048989.43299312,9020152.41524167,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,35.88697510805608,53.55685131195335,C,528,85.71428571428571,1.0,A,,,"[{""building_id"": ""10159"", ""weight"": 0.49882, ""building_name"": ""Building 10159""}, {""building_id"": ""19669"", ""weight"": 0.26172, ""building_name"": ""Building 19669""}, {""building_id"": ""12834"", ""weight"": 0.23946, ""building_name"": ""Building 12834""}]","[{""building_id"": ""10159"", ""weight"": 0.49882, ""building_name"": ""Building 10159""}, {""building_id"": ""19669"", ""weight"": 0.26172, ""building_name"": ""Building 19669""}, {""building_id"": ""12834"", ""weight"": 0.23946, ""building_name"": ""Building 12834""}]","[{""building_id"": ""10159"", ""weight"": 0.49882, ""building_name"": ""Building 10159""}, {""building_id"": ""19669"", ""weight"": 0.26172, ""building_name"": ""Building 19669""}, {""building_id"": ""12834"", ""weight"": 0.23946, ""building_name"": ""Building 12834""}]","[{""building_id"": ""10159"", ""weight"": 0.49882}, {""building_id"": ""19669"", ""weight"": 0.26172}, {""building_id"": ""12834"", ""weight"": 0.23946}]","[{""building_id"": ""10159"", ""weight"": 0.49882}, {""building_id"": ""19669"", ""weight"": 0.26172}, {""building_id"": ""12834"", ""weight"": 0.23946}]","[{""building_id"": ""10159"", ""weight"": 0.49882}, {""building_id"": ""19669"", ""weight"": 0.26172}, {""building_id"": ""12834"", ""weight"": 0.23946}]","[{""building_id"": ""10159"", ""weight"": 0.49882}, {""building_id"": ""19669"", ""weight"": 0.26172}, {""building_id"": ""12834"", ""weight"": 0.23946}]","[{""building_id"": ""10159"", ""weight"": 0.49882}, {""building_id"": ""19669"", ""weight"": 0.26172}, {""building_id"": ""12834"", ""weight"": 0.23946}]","[{""building_id"": ""10159"", ""weight"": 0.49882}, {""building_id"": ""19669"", ""weight"": 0.26172}, {""building_id"": ""12834"", ""weight"": 0.23946}]"
101705,2022,Submitted Data,59310.0,504.8,8.5,1.0,1.0,20.0,1631553.0,5457151.0,0.0,0.0,,119.5,173.6,123.7,176.6,,20.98039215686275,D,23.016238229160084,26.875172986437864,D,117,100.0,0.0,A,31.24026527300652,D,,,,,,,,,
172485,2022,Not Submitted,91968.0,462.20750503383033,,,0.0,,1485035.3674189732,4986710.450930328,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,22.946441487372105,26.59839468585663,D,1604,85.71428571428571,1.0,A,,,"[{""building_id"": ""7372"", ""weight"": 0.41638, ""building_name"": ""Building 7372""}, {""building_id"": ""8235"", ""weight"": 0.41525, ""building_name"": ""Building 8235""}, {""building_id"": ""3814"", ""weight"": 0.16836, ""building_name"": ""Building 3814""}]","[{""building_id"": ""7372"", ""weight"": 0.41638, ""building_name"": ""Building 7372""}, {""building_id"": ""8235"", ""weight"": 0.41525, ""building_name"": ""Building 8235""}, {""building_id"": ""3814"", ""weight"": 0.16836, ""building_name"": ""Building 3814""}]","[{""building_id"": ""7372"", ""weight"": 0.41638, ""building_name"": ""Building 7372""}, {""building_id"": ""8235"", ""weight"": 0.41525, ""building_name"": ""Building 8235""}, {""building_id"": ""3814"", ""weight"": 0.16836, ""building_name"": ""Building 3814""}]","[{""building_id"": ""7372"", ""weight"": 0.41638}, {""building_id"": ""8235"", ""weight"": 0.41525}, {""building_id"": ""3814"", ""weight"": 0.16836}]","[{""building_id"": ""7372"", ""weight"": 0.41638}, {""building_id"": ""8235"", ""weight"": 0.41525}, {""building_id"": ""3814"", ""weight"": 0.16836}]","[{""building_id"": ""7372"", ""weight"": 0.41638}, {""building_id"": ""8235"", ""weight"": 0.41525}, {""building_id"": ""3814"", ""weight"": 0.16836}]","[{""building_id"": ""7372"", ""weight"": 0.41638}, {""building_id"": ""8235"", ""weight"": 0.41525}, {""building_id"": ""3814"", ""weight"": 0.16836}]","[{""building_id"": ""7372"", ""weight"": 0.41638}, {""building_id"": ""8235"", ""weight"": 0.41525}, {""building_id"": ""3814"", ""weight"": 0.16836}]","[{""building_id"": ""7372"", ""weight"": 0.41638}, {""building_id"": ""8235"", ""weight"": 0.41525}, {""building_id"": ""3814"", ""weight"": 0.16836}]"
242563,2015,Submitted,278198.0,2680.0,9.6,1.0,,25.0,10462461.0,10877652.0,,,,76.7,159.1,76.7,159.1,,52.8127068166777,C,49.02720524488319,57.33070348454964,C,2167,88.88888888888889,1.0,A,58.2275236910476,C,,,,,,,,,
250069,2022,Submitted Data,1182400.0,11050.6,9.3,236.0,1.0,11.0,47992217.3,109243642.4,0.0,0.0,,133.0,210.7,138.1,213.8,,16.627450980392155,F,30.52243768792139,43.26044838084695,C,2300,77.77777777777779,2.0,B,33.395682620312634,D,,,,,,,,,
159044,2016,Submitted,268851.0,1632.4,6.1,2.0,,89.0,4090547.9,16538588.3,,,,76.7,112.4,80.7,115.0,,76.54320987654322,B,19.82898295082273,16.083916083916083,F,1246,77.77777777777779,2.0,B,52.48294914961582,C,,,,,,,,,
114196,2016,Submitted,104400.0,810.9,7.8,1.0,,46.0,2231612.1,7523299.8,,,,93.4,142.8,101.8,149.4,,55.10662177328844,C,22.87680424873956,20.794994479205005,D,678,100.0,0.0,A,45.87130867832622,C,,,,,,,,,
252075,2017,Submitted,174999.0,1539.2,8.8,1.0,,88.0,7070050.0,4367358.0,,,,65.4,153.1,67.5,153.9,,40.670553935860056,C,61.81514203218072,81.58741508759385,A,3037,66.66666666666666,3.0,B,59.63690966963424,C,,,,,,,,,
242901,2016,Submitted,462348.0,1485.1,3.2,1.0,,100.0,7957234.4,346069.8,,,,18.0,54.8,17.1,52.1,,97.45604190048634,A,95.83214354593922,96.90835480309164,A,2179,87.5,1.0,A,96.24136287147982,A,,,,,,,,,
103271,2016,Submitted,130200.0,607.9,4.7,1.0,,93.0,1695630.9,5561424.8,,,,55.7,85.7,59.8,88.2,,90.60980172091284,A,23.36527332978856,21.825542878174456,D,323,87.5,1.0,A,62.7851180117262,B,,,,,,,,,
101913,2017,Submitted,434052.0,4300.3,9.9,1.0,,85.0,21013109.0,7814000.0,,,,66.4,170.9,68.5,173.6,,30.867346938775512,D,72.89357042358982,89.73900607794064,A,215,100.0,0.0,A,61.329275900564014,B,,,,,,,,,
254356,2022,Not Submitted,75714.0,825.4219795552557,,,0.0,,4406381.659245289,4252138.815591483,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,50.89069976852317,74.92388596734017,B,3273,14.285714285714285,6.0,F,,,"[{""building_id"": ""7966"", ""weight"": 0.33759, ""building_name"": ""Building 7966""}, {""building_id"": ""26568"", ""weight"": 0.33243, ""building_name"": ""Building 26568""}, {""building_id"": ""27418"", ""weight"": 0.32997, ""building_name"": ""Building 27418""}]","[{""building_id"": ""7966"", ""weight"": 0.33759, ""building_name"": ""Building 7966""}, {""building_id"": ""26568"", ""weight"": 0.33243, ""building_name"": ""Building 26568""}, {""building_id"": ""27418"", ""weight"": 0.32997, ""building_name"": ""Building 27418""}]","[{""building_id"": ""7966"", ""weight"": 0.33759, ""building_name"": ""Building 7966""}, {""building_id"": ""26568"", ""weight"": 0.33243, ""building_name"": ""Building 26568""}, {""building_id"": ""27418"", ""weight"": 0.32997, ""building_name"": ""Building 27418""}]","[{""building_id"": ""7966"", ""weight"": 0.33759}, {""building_id"": ""26568"", ""weight"": 0.33243}, {""building_id"": ""27418"", ""weight"": 0.32997}]","[{""building_id"": ""7966"", ""weight"": 0.33759}, {""building_id"": ""26568"", ""weight"": 0.33243}, {""building_id"": ""27418"", ""weight"": 0.32997}]","[{""building_id"": ""7966"", ""weight"": 0.33759}, {""building_id"": ""26568"", ""weight"": 0.33243}, {""building_id"": ""27418"", ""weight"": 0.32997}]","[{""building_id"": ""7966"", ""weight"": 0.33759}, {""building_id"": ""26568"", ""weight"": 0.33243}, {""building_id"": ""27418"", ""weight"": 0.32997}]","[{""building_id"": ""7966"", ""weight"": 0.33759}, {""building_id"": ""26568"", ""weight"": 0.33243}, {""building_id"": ""27418"", ""weight"": 0.32997}]","[{""building_id"": ""7966"", ""weight"": 0.33759}, {""building_id"": ""26568"", ""weight"": 0.33243}, {""building_id"": ""27418"", ""weight"": 0.32997}]"
101924,2014,Submitted,362262.0,5340.0,14.74,1.0,,89.0,26578194.0,2959485.3592615165,,,,73.0,230.0,71.0,224.0,NaturalGasUse,34.16666666666666,D,89.98064362719283,81.06995884773663,A,220,100.0,0.0,A,59.51131687242798,C,,"[{""building_id"": ""16202"", ""weight"": 0.33706, ""building_name"": ""Building 16202""}, {""building_id"": ""28224"", ""weight"": 0.3355, ""building_name"": ""Building 28224""}, {""building_id"": ""15084"", ""weight"": 0.32744, ""building_name"": ""Building 15084""}]",,,"[{""building_id"": ""16202"", ""weight"": 0.33706}, {""building_id"": ""28224"", ""weight"": 0.3355}, {""building_id"": ""15084"", ""weight"": 0.32744}]",,,"[{""building_id"": ""16202"", ""weight"": 0.33706}, {""building_id"": ""28224"", ""weight"": 0.3355}, {""building_id"": ""15084"", ""weight"": 0.32744}]",
252076,2018,Not Submitted,64150.0,622.8856269815573,,1.0,0.0,,1265005.6248027498,2529529.894361442,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,33.33756182842078,49.03790087463557,C,3038,66.66666666666666,3.0,B,,,"[{""building_id"": ""5628"", ""weight"": 0.43653, ""building_name"": ""Building 5628""}, {""building_id"": ""12377"", ""weight"": 0.29139, ""building_name"": ""Building 12377""}, {""building_id"": ""9654"", ""weight"": 0.27209, ""building_name"": ""Building 9654""}]","[{""building_id"": ""5628"", ""weight"": 0.43653, ""building_name"": ""Building 5628""}, {""building_id"": ""12377"", ""weight"": 0.29139, ""building_name"": ""Building 12377""}, {""building_id"": ""9654"", ""weight"": 0.27209, ""building_name"": ""Building 9654""}]","[{""building_id"": ""12377"", ""weight"": 0.34881, ""building_name"": ""Building 12377""}, {""building_id"": ""9654"", ""weight"": 0.32571, ""building_name"": ""Building 9654""}, {""building_id"": ""13956"", ""weight"": 0.32548, ""building_name"": ""Building 13956""}]","[{""building_id"": ""5628"", ""weight"": 0.43653}, {""building_id"": ""12377"", ""weight"": 0.29139}, {""building_id"": ""9654"", ""weight"": 0.27209}]","[{""building_id"": ""5628"", ""weight"": 0.43653}, {""building_id"": ""12377"", ""weight"": 0.29139}, {""building_id"": ""9654"", ""weight"": 0.27209}]","[{""building_id"": ""12377"", ""weight"": 0.34881}, {""building_id"": ""9654"", ""weight"": 0.32571}, {""building_id"": ""13956"", ""weight"": 0.32548}]","[{""building_id"": ""5628"", ""weight"": 0.43653}, {""building_id"": ""12377"", ""weight"": 0.29139}, {""building_id"": ""9654"", ""weight"": 0.27209}]","[{""building_id"": ""5628"", ""weight"": 0.43653}, {""building_id"": ""12377"", ""weight"": 0.29139}, {""building_id"": ""9654"", ""weight"": 0.27209}]","[{""building_id"": ""12377"", ""weight"": 0.34881}, {""building_id"": ""9654"", ""weight"": 0.32571}, {""building_id"": ""13956"", ""weight"": 0.32548}]"
240842,2016,Submitted,342121.0,3011.4,8.8,1.0,,30.0,9665807.0,23153230.2,,,,95.9,159.8,104.5,167.7,,42.760942760942754,C,29.4518298665995,31.873389768126607,D,2133,88.88888888888889,1.0,A,43.01871617661091,C,,,,,,,,,
114291,2016,Submitted,59677.0,414.8,7.0,1.0,,70.0,837768.8,4903151.2,,,,96.2,130.4,107.0,141.7,,66.14291058735503,B,14.592936323794795,7.618697092381303,F,687,100.0,0.0,A,46.11893413063004,C,,,,,,,,,
250068,2015,Submitted,180000.0,3189.0,17.7,1.0,,,12480369.0,12824956.0,,,,140.6,292.5,146.4,298.6,,14.295168762409006,F,49.31914132697367,57.72518080210388,C,2299,100.0,0.0,A,40.23765670204605,C,,,,,,,,,
